PTT,argos_date,dive_num,depth,obs_temp,doppio_temp
161303,2018-07-10 16:00:00,22,"2,13,15,18,19,24,26,28,39,43","21.45,20.357,19.113,15.254,14.825,10.165,8.92,8.159,7.62,7.883","22.056,20.779,20.086,15.606,14.061,9.302,8.215,7.522,6.832,nan"
161303,2018-07-12 20:00:00,23,"2,7,17,18,19,24,25,29,32,42","22.95,21.879,15.32,15.199,14.189,11.942,10.992,8.986,8.337,7.87","22.84,22.595,16.518,15.011,13.697,9.761,9.281,8.096,7.869,nan"
161303,2018-07-13 00:00:00,24,"2,9,11,16,17,20,21,27,31,44","23.08,21.947,20.934,17.202,15.782,14.422,11.808,9.088,8.197,7.97","22.795,22.174,21.875,17.292,15.709,11.983,11.116,8.213,7.82,nan"
161303,2018-07-13 04:00:00,25,"2,3,4,5,6,7,8","22.91,22.897,22.888,22.877,22.824,22.755,22.74","22.801,22.802,22.802,22.802,22.794,22.735,22.53"
161303,2018-07-22 00:00:00,14,"2,10,14,16,20,22,24,26,28,47","24.1,23.711,22.756,17.996,15.519,12.346,12.022,9.043,8.153,7.91","23.761,23.693,22.027,18.518,14.653,12.903,11.512,10.431,9.627,nan"
161303,2018-07-31 00:00:00,37,"2,10,15,18,19,20,24,26,29,46","24.73,23.945,22.227,20.427,17.466,15.928,11.38,10.857,9.073,8.37","24.669,24.245,19.575,15.329,14.119,13.061,10.016,8.991,8.064,nan"
161304,2018-05-25 16:00:00,6,"2,5,8,10,13,15,16,17,20,38","18.13,14.869,14.45,12.689,12.506,11.615,10.51,11.615,10.838,10.746","17.252,16.653,15.184,13.818,11.89,11.48,11.438,11.434,11.445,10.772"
161304,2018-05-26 04:00:00,5,"2,3,4,5,6,7,8","17.19,17.19,16.849,16.474,16.461,14.448,14.221","18.166,18.164,18.145,18.145,17.992,17.423,16.626"
161304,2018-05-26 08:00:00,4,"2,3,4,5,6,7,8,9","16.83,16.809,16.736,16.488,16.259,15.809,15.407,15.12","18.028,18.023,18.023,17.968,17.682,17.001,17.001,16.0"
161304,2018-05-26 12:00:00,3,"2,3,4,5,7,8,9,10,11,12","16.85,16.833,16.765,16.646,16.245,15.546,14.043,13.574,12.59,12.59","18.19,18.179,18.179,18.092,17.22,17.22,16.345,15.413,14.803,14.803"
161304,2018-06-22 00:00:00,1,"2,3,4,5,6,7,9,11,12,13","22.23,20.739,19.764,18.463,17.276,16.81,16.81,16.956,16.956,17.357","23.777,23.526,22.825,21.822,20.814,20.814,19.422,18.204,17.574,17.574"
161304,2018-06-28 00:00:00,2,"2,3,4,5,6","22.54,22.166,21.518,20.9,20.64","22.948,22.924,22.779,22.317,21.553"
172179,2017-07-13 20:00:00,3,"2,3,4,5,6,8,10,12,24,42","24.53,24.332,22.055,12.881,10.356,9.647,10.026,9.053,8.03,8.145","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-14 04:00:00,2,"2,4,5,8,10,11,12,13,14","24.33,24.33,24.3,24.164,23.971,23.763,23.113,21.631,20.769","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-14 12:00:00,4,"2,5,9,10,11,12,13,15,17","24.32,24.245,23.728,22.694,20.964,19.893,18.53,16.133,14.92","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-14 16:00:00,11,"2,7,10,13,14,15,20,28,38,61","24.2,23.87,21.279,20.949,20.306,17.402,12.93,9.366,7.7,7.749","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-15 00:00:00,5,"2,4,6,7","24.474,24.48,24.48,24.46","nan,nan,nan,nan"
172179,2017-07-16 04:00:00,21,"2,3,4","24.88,24.794,24.74","nan,nan,nan"
172179,2017-07-16 12:00:00,10,"2,7,9,12,16,17,18,25,37,68","24.67,24.462,23.648,19.904,16.161,14.064,13.111,9.784,7.6,7.34","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-16 20:00:00,9,"2,7,13,16,17,18,20,28,43,69","25.12,24.418,19.191,15.543,15.21,13.281,11.912,9.492,7.58,7.58","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-17 04:00:00,8,"2,3,4,5,6,7,8,9,10","25.37,25.18,25.001,24.901,24.044,24.01,23.354,22.695,22.53","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-18 12:00:00,7,"2,6,8,9,15,18,23,25,35,53","24.81,24.534,22.222,19.928,12.562,11.062,9.25,8.629,7.681,7.56","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-19 16:00:00,12,"2,7,9,10,14,18,23,30,36,69","25.26,24.142,23.309,22.599,16.763,13.144,10.021,8.354,7.644,7.52","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-20 04:00:00,13,"2,3,4,5,6,7,8,9","25.27,25.242,25.214,25.155,25.046,24.834,24.468,23.88","nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-20 12:00:00,14,"2,7,8,9,10,13,19,25,41,71","24.87,23.783,23.109,20.054,18.57,15.929,12.27,10.51,7.731,7.61","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-21 00:00:00,15,"2,8,9,11,14,17,21,26,34,64","25.59,23.346,22.153,17.273,13.497,11.467,10.006,8.742,7.78,7.78","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-22 04:00:00,16,"2,3,4,5,6,7,8,9,10","26.54,26.309,26.041,25.95,25.875,25.771,25.617,25.223,23.28","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-25 00:00:00,17,"2,4,8,9,12,14,18,20,33,60","24.59,24.59,23.528,22.602,16.451,13.941,10.908,10.251,7.858,7.74","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-25 20:00:00,18,"2,6,8,10,11,13,14,20,34,49","22.78,21.83,19.101,15.006,13.588,11.541,11.18,10.029,9.4,9.4","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-26 12:00:00,22,"2,5,7,8,9,11,13,15,20,43","22.13,22.03,21.291,20.352,18.887,14.618,12.602,11.613,10.436,9.61","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-27 04:00:00,20,"2,3,4,5,6,7,8","22.86,22.78,22.672,22.625,22.564,22.506,22.145","nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-27 12:00:00,19,"2,7,9,10,11,15,20,23,35,76","22.8,22.691,22.199,20.382,19.631,14.331,11.175,10.369,9.4,9.14","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-28 12:00:00,1,"2,8,10,12,15,16,17,19,29,40","23.02,22.965,21.23,19.013,13.835,12.803,12.541,11.136,9.512,9.25","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172179,2017-07-31 00:00:00,6,"2,16,17,19,20,21,22,23,28,46","20.98,19.545,18.804,15.629,14.512,12.442,11.243,10.643,9.22,9.22","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172188,2018-05-25 16:00:00,1,"2,4,6,8,10,12,13,15,21,33","16.74,16.74,15.921,13.879,12.225,9.926,9.247,8.793,8.47,8.528","17.059,16.838,16.253,15.391,14.652,13.019,12.455,11.909,11.693,11.595"
172188,2018-05-26 04:00:00,2,"2,3,4,5,6,7,8","17.6,17.3,16.868,16.537,16.332,16.26,16.26","18.103,18.092,17.992,17.992,17.527,16.484,15.471"
172188,2018-05-28 08:00:00,3,"2,6,9,12,16,17,19,22,33,54","18.99,18.537,15.39,12.9,10.998,10.772,9.572,8.779,7.749,7.67","19.533,18.898,17.022,15.254,13.279,12.695,12.23,11.435,10.953,9.556"
172188,2018-05-29 04:00:00,4,"2,4,5,6,8,10,14,16,19,49","18.58,17.91,17.825,17.324,15.782,11.983,9.642,8.142,7.94,7.94","19.344,19.157,18.602,17.79,15.831,15.015,12.616,11.915,11.576,nan"
172188,2018-05-31 00:00:00,5,"2,4,7,10,11,12,14,16,24,49","18.15,18.07,16.294,15.352,14.76,13.657,10.437,9.063,8.12,8.12","20.819,20.979,21.07,19.568,18.761,17.871,16.042,15.175,10.955,nan"
172188,2018-05-31 08:00:00,6,"2,4,8,9,10,11,12,13,16,41","17.7,17.62,16.361,14.563,13.504,11.466,10.447,10.098,8.02,7.71","20.947,20.948,20.758,20.126,19.225,18.209,17.136,16.079,14.166,9.652"
172188,2018-06-01 20:00:00,7,"2,6,10,11,12,14,15,16,18,46","18.58,17.3,14.874,13.291,12.853,10.472,10.382,9.237,7.911,7.35","20.41,20.262,18.71,17.794,16.754,15.659,14.57,13.528,11.715,8.045"
172188,2018-06-02 04:00:00,8,"2,3","19.48,19.22","19.267,19.251"
172188,2018-06-04 16:00:00,9,"2,5,12,13,14,16,17,18,19,47","15.33,15.119,14.969,14.795,14.381,11.49,8.741,8.094,7.8,7.8","14.835,14.826,12.536,11.254,10.154,8.363,8.363,7.876,7.779,nan"
172188,2018-06-05 00:00:00,10,"2,11,13,14,15,16,17,18,19,40","15.2,14.548,13.904,13.26,11.552,10.376,8.826,8.144,7.942,7.71","15.462,15.123,13.596,12.688,11.802,10.612,9.052,8.539,8.446,7.544"
172188,2018-06-05 04:00:00,11,"2,10,11,12,14,15,16,18,20,42","15.11,14.36,13.92,13.147,10.971,10.501,9.455,8.773,7.795,7.53","15.36,15.191,15.03,14.49,12.446,11.498,10.383,8.539,8.264,nan"
172188,2018-06-05 12:00:00,20,"2,3,4","15.2,15.194,15.19","15.295,15.292,15.283"
172188,2018-06-06 00:00:00,12,"2,9,13,16,18,19,21,27,45,47","15.93,15.513,14.566,12.011,9.074,8.152,7.648,7.44,7.405,7.24","16.271,16.009,13.715,11.123,9.204,8.744,8.493,8.386,7.883,nan"
172188,2018-06-07 20:00:00,13,"2,4,10,13,14,16,18,19,27,49","16.14,16.072,15.369,14.412,13.709,11.786,8.83,8.034,7.763,7.67","18.01,17.957,16.197,12.472,12.472,10.365,9.607,9.451,8.814,nan"
172188,2018-06-08 08:00:00,14,"2,3,4","16.74,16.505,16.19","17.851,17.852,17.858"
172188,2018-06-09 00:00:00,21,"2,10,15,18,20,21,22,24,30,49","17.29,15.392,13.788,12.146,10.068,9.992,8.796,8.312,7.866,7.8","17.917,16.544,13.123,10.109,9.25,9.25,9.238,9.251,9.345,nan"
172188,2018-06-09 04:00:00,15,"2,4,7,9,10,11,12,13,14,15","17.1,16.816,15.926,15.895,15.774,15.542,15.116,15.015,14.641,14.52","17.818,17.815,17.659,17.018,16.587,16.051,15.324,14.394,14.394,13.349"
172188,2018-06-12 04:00:00,16,"2,6,12,13,14,16,18,21,22,32","16.06,15.935,15.057,14.739,13.786,13.026,11.612,10.291,10.073,9.83","17.112,17.112,14.505,13.517,12.539,11.069,10.276,9.797,9.745,9.772"
172188,2018-06-14 12:00:00,17,"2,3,4,5,7,8,9","16.785,16.78,16.771,16.77,16.77,16.83,16.84","17.914,17.912,17.905,17.862,17.652,17.111,16.336"
172188,2018-06-15 12:00:00,18,"2,7,13,16,18,20,22,23,41,51","17.42,16.527,16.249,13.867,13.107,12.901,10.169,7.992,7.15,7.181","18.116,17.922,12.44,9.723,8.953,8.702,8.63,8.626,7.749,nan"
172188,2018-06-16 00:00:00,19,"2,4,7,12,19,21,22,25,32,43","17.99,17.99,17.077,16.71,13.626,11.937,10.416,8.402,7.657,7.5","18.813,18.424,17.713,15.119,8.511,8.046,8.011,8.117,8.623,8.14"
172191,2017-07-14 04:00:00,19,"2,8,9,10,11,12,13,14,15","24.25,24.204,23.677,22.75,22.478,20.753,20.249,19.253,18.57","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-15 16:00:00,20,"2,4,7,8,9,19,25,31,49,63","24.47,24.266,22.99,21.731,21.391,12.121,9.246,8.379,7.46,7.579","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-16 00:00:00,21,"2,4,7,9,12,17,20,24,36,62","24.9,24.496,21.648,20.266,17.301,13.122,11.471,10.021,8.505,8.05","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-16 04:00:00,22,"2,3,4,5,6,7","24.96,24.93,24.93,24.892,24.862,24.6","nan,nan,nan,nan,nan,nan"
172191,2017-07-16 12:00:00,23,"2,4,7,9,13,17,20,25,33,56","24.76,24.624,23.35,21.362,16.231,12.697,11.032,9.826,8.823,7.77","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-18 04:00:00,34,"2,7,8,9,10,13,23,32,47,70","24.9,24.556,23.612,20.45,19.901,15.262,10.469,9.197,8.046,7.72","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-19 12:00:00,47,"2,6,7,8,11,13,16,20,31,57","24.74,24.55,23.486,23.423,17.948,15.218,12.901,10.79,9.235,8.87","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-19 20:00:00,48,"2,5,6,8,9,11,16,21,34,51","24.04,23.736,22.126,21.291,19.149,17.007,13.012,10.688,9.26,8.85","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-21 00:00:00,49,"2,6,8,12,14,19,23,29,40,47","26.17,25.353,23.753,17.149,14.681,11.618,10.409,9.746,9.15,9.269","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-22 08:00:00,68,"2,3,4,5,6,7","25.88,25.859,25.739,25.234,24.686,24.643","nan,nan,nan,nan,nan,nan"
172191,2017-07-23 16:00:00,69,"2,5,6,8,11,12,13,16,24,40","25.19,23.326,23.199,21.035,16.01,15.757,14.399,12.297,9.88,9.39","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-23 20:00:00,70,"2,3,4,5,6,11,15,16,20,33","23.1,23.1,21.836,21.389,19.537,14.225,12.373,12.373,10.93,10.33","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-24 12:00:00,71,"2,5,6,7,8,10,12,23,29,34","24.62,24.498,22.691,19.506,16.873,14.163,12.908,9.54,9.31,9.478","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-25 20:00:00,72,"2,4,6,9,10,11,12,13,28,41","23.06,22.573,21.137,17.427,15.302,14.449,12.81,12.12,9.831,9.52","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-26 00:00:00,73,"2,5,6,7,9,10,11,12,28,40","22.93,22.715,22.245,19.073,16.331,14.221,13.804,12.124,9.745,9.49","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-26 08:00:00,103,"2,3,5,6,7,8","22.75,22.75,22.738,22.734,22.719,22.71","nan,nan,nan,nan,nan,nan"
172191,2017-07-27 00:00:00,102,"2,9,12,13,17,19,23,27,32,65","23.35,21.951,19.299,17.561,12.479,11.154,10.064,9.194,8.723,8.62","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-27 08:00:00,101,"2,3,4,5","23.23,23.231,23.232,23.24","nan,nan,nan,nan"
172191,2017-07-27 16:00:00,100,"2,7,11,14,17,19,21,25,30,47","22.73,22.17,20.742,17.34,12.734,11.026,10.046,9.276,8.94,8.73","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-30 00:00:00,99,"2,10,14,16,19,20,21,23,30,38","21.57,21.295,20.618,19.402,15.353,13.151,12.027,11.132,10.226,10.1","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-30 04:00:00,98,"2,3,4,5,6,8,9,10,11,12","21.43,21.424,21.413,21.413,21.406,21.401,21.395,21.349,21.341,21.34","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-30 20:00:00,97,"2,16,18,20,21,23,24,26,31,41","20.35,20.064,19.585,17.984,15.862,12.068,11.068,10.385,10.15,10.15","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-07-31 16:00:00,96,"2,12,16,17,18,20,21,24,27,39","20.64,20.307,19.735,19.205,17.863,13.942,12.559,10.687,10.354,10.24","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-02 04:00:00,111,"2,3,4,5","22.3,21.997,21.723,21.46","nan,nan,nan,nan"
172191,2017-08-02 08:00:00,112,"2,3,4,5,6,7","22.1,21.862,21.353,21.047,21.0,21.0","nan,nan,nan,nan,nan,nan"
172191,2017-08-03 00:00:00,113,"2,12,18,22,23,24,25,26,30,39","22.39,21.587,20.46,18.193,16.791,14.585,14.105,12.27,10.868,10.4","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-03 04:00:00,114,"2,3,4,5,6","22.32,22.32,22.3,22.287,22.285","nan,nan,nan,nan,nan"
172191,2017-08-03 16:00:00,129,"2,13,17,20,22,24,26,27,33,38","21.97,21.396,20.282,17.549,16.671,13.229,12.43,11.463,10.72,10.934","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-03 20:00:00,128,"2,14,15,16,18,20,22,23,26,39","22.32,21.421,21.049,20.521,18.267,15.354,13.615,12.344,11.217,10.33","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-04 20:00:00,95,"2,8,12,14,18,22,23,24,29,36","23.15,22.218,20.703,19.436,16.182,13.599,13.4,12.481,11.065,10.73","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-06 08:00:00,126,"2,11,16,19,20,21,22,25,31,39","22.83,22.62,20.716,16.948,13.757,13.652,12.063,10.567,9.7,9.844","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-07 00:00:00,125,"2,14,16,19,20,21,22,24,31,38","22.5,21.645,20.739,16.784,16.094,13.989,12.892,11.731,10.136,9.74","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-08 08:00:00,124,"2,3,4,5","21.69,21.69,21.69,21.69","nan,nan,nan,nan"
172191,2017-08-08 12:00:00,130,"2,15,17,18,21,23,24,26,29,33","21.64,21.307,20.858,20.494,17.878,13.825,13.627,11.949,11.376,11.22","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-09 12:00:00,123,"2,10,12,16,18,22,23,24,29,39","21.95,21.267,20.446,16.593,15.633,12.463,12.463,11.549,10.646,10.38","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-09 16:00:00,121,"2,8,11,17,21,22,24,26,31,39","21.66,21.434,20.859,17.757,14.531,13.2,11.835,11.124,10.459,10.38","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-09 20:00:00,120,"2,11,14,19,22,24,25,26,28,38","22.44,21.649,20.952,17.48,15.862,13.583,13.583,11.693,10.902,10.63","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-10 04:00:00,119,"2,3,5,6","22.74,21.872,21.34,21.34","nan,nan,nan,nan"
172191,2017-08-10 20:00:00,118,"2,15,23,24,25,26,27,33,38","22.82,20.664,13.648,13.551,12.406,12.309,11.541,10.64,10.64","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-11 00:00:00,117,"2,13,14,15,16,18,19,20,27,38","22.59,21.039,19.87,19.775,17.949,15.611,15.432,14.12,11.125,10.66","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-11 08:00:00,116,"2,3,4,5","23.27,23.211,23.197,22.83","nan,nan,nan,nan"
172191,2017-08-11 12:00:00,115,"2,7,14,16,19,20,23,27,33,37","23.27,21.881,21.004,19.93,17.611,16.222,13.655,11.139,10.262,10.17","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-11 20:00:00,131,"2,14,17,19,21,22,23,25,27,39","23.2,21.139,19.987,17.926,17.069,15.162,15.162,12.102,11.091,10.4","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-12 16:00:00,132,"2,11,14,19,23,24,27,35,39,41","22.51,21.266,19.996,16.69,13.535,12.203,10.87,9.94,9.94,10.481","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-13 00:00:00,127,"2,13,17,18,19,20,22,28,34,36","22.47,21.317,20.321,19.18,19.083,17.323,15.368,11.228,10.33,10.852","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-13 04:00:00,104,"2,3,4,5","22.96,22.955,22.942,22.94","nan,nan,nan,nan"
172191,2017-08-14 16:00:00,105,"2,4,15,18,23,26,27,28,31,39","23.19,22.581,21.147,19.903,14.079,11.693,11.591,11.046,10.64,10.5","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-14 20:00:00,106,"2,15,17,19,20,21,24,28,32,39","23.35,21.046,20.295,18.945,17.558,17.303,13.853,11.256,10.62,10.709","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-15 12:00:00,107,"2,12,13,18,22,25,26,28,30,35","23.84,21.75,21.14,19.816,17.467,14.313,13.91,11.872,11.314,10.86","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-16 00:00:00,108,"2,4,16,22,25,26,27,28,30,35","23.47,23.47,20.157,17.24,14.994,13.343,13.046,12.177,11.445,11.06","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-16 08:00:00,109,"2,3","23.73,23.74","nan,nan"
172191,2017-08-17 08:00:00,110,"2,3,4,5,6,7,8,10","24.11,24.038,23.933,23.674,23.08,22.745,22.61,22.61","nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-17 16:00:00,122,"2,5,8,9,12,16,23,28,33,42","23.32,22.754,21.254,21.197,19.924,17.547,12.269,10.104,9.269,9.17","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-17 20:00:00,74,"2,6,7,16,19,20,21,28,34,42","23.41,22.794,21.871,18.569,17.045,15.771,15.562,10.889,9.462,9.42","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-18 00:00:00,75,"2,8,17,21,22,23,24,31,34,41","23.25,22.445,18.855,16.602,15.592,15.374,14.145,10.446,9.641,9.6","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-18 16:00:00,76,"2,4,7,8,11,16,18,27,33,42","23.02,23.02,21.427,21.372,19.122,16.552,14.68,10.196,9.092,9.05","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-18 20:00:00,77,"2,10,14,20,21,23,26,28,33,44","23.2,21.319,19.395,14.818,13.442,11.687,10.087,9.595,9.258,9.16","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-19 12:00:00,78,"2,7,12,15,17,19,22,26,33,49","23.33,22.695,20.444,17.717,15.393,12.507,10.415,9.578,9.001,8.9","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-19 16:00:00,80,"2,8,11,12,14,19,21,25,36,59","22.88,22.372,20.61,20.61,19.341,12.756,11.262,9.823,8.935,8.78","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-20 20:00:00,92,"2,5,19,22,25,26,27,31,39,46","23.19,22.916,17.978,16.213,13.532,13.368,12.137,10.577,9.51,9.825","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-21 20:00:00,81,"2,6,12,15,16,17,20,22,27,41","23.27,22.129,16.794,14.855,13.824,13.563,11.514,10.593,9.781,9.52","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-22 00:00:00,82,"2,8,10,11,12,13,14,23,30,41","23.53,22.709,21.776,20.579,20.523,19.048,18.769,10.696,9.707,9.61","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-22 12:00:00,83,"2,7,12,13,14,21,22,27,33,43","23.52,23.122,21.231,20.335,19.993,13.367,13.139,10.352,9.4,9.3","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-22 16:00:00,84,"2,7,12,13,14,15,19,23,29,43","22.96,21.714,19.031,17.689,17.429,15.54,12.268,10.393,9.475,9.27","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-23 08:00:00,85,"2,4,5","23.31,23.31,23.32","nan,nan,nan"
172191,2017-08-23 12:00:00,86,"2,7,9,15,16,20,21,25,29,40","23.29,23.064,21.075,18.196,16.701,13.709,12.27,10.45,9.561,9.18","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-23 16:00:00,87,"2,4,7,15,16,17,18,22,29,40","23.07,23.07,21.748,15.971,14.495,14.273,13.075,10.946,9.414,9.15","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-24 08:00:00,88,"2,3","23.7,23.68","nan,nan"
172191,2017-08-25 12:00:00,89,"2,8,9,11,13,16,23,26,31,41","23.52,23.409,23.299,22.371,21.07,17.707,11.839,10.483,9.943,9.68","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-26 08:00:00,90,"2,3","23.52,23.52","nan,nan"
172191,2017-08-27 12:00:00,91,"2,11,13,16,17,18,22,25,31,35","23.25,22.777,22.174,20.921,19.858,19.397,15.224,13.002,11.465,11.43","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-27 20:00:00,67,"2,9,13,17,20,22,24,25,28,36","23.14,23.046,22.444,20.546,18.507,16.526,15.276,13.885,12.128,11.35","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-28 00:00:00,79,"2,11,14,16,21,24,30,31,32,34","23.33,22.752,21.957,20.392,15.155,13.409,12.699,11.711,11.374,11.29","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-28 04:00:00,66,"2,3,4,5,6,7","23.43,23.43,23.391,23.362,23.321,23.32","nan,nan,nan,nan,nan,nan"
172191,2017-08-28 12:00:00,59,"2,14,16,19,22,23,24,29,30,31","23.1,22.478,21.43,18.209,15.69,15.542,13.991,13.872,13.22,13.22","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-29 00:00:00,50,"2,13,14,18,21,23,29,31,37","22.28,21.745,21.409,18.941,18.322,17.503,12.882,12.105,11.78","nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-29 04:00:00,51,"2,14,17,20,23,26,27,29,30,34","22.25,21.902,21.524,19.549,17.952,15.832,14.535,13.402,12.909,12.57","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-29 16:00:00,52,"2,10,15,19,21,24,27,28,31,40","21.65,21.567,21.234,19.112,17.521,15.774,13.736,12.831,11.895,11.25","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-29 20:00:00,53,"2,14,17,19,25,28,29,30,32,40","22.01,21.675,21.266,20.365,16.414,13.458,13.123,12.306,11.855,11.53","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-31 12:00:00,54,"2,18,19,21,22,24,26,27,30,39","20.48,20.049,19.187,16.728,16.432,15.072,13.019,12.292,12.03,12.03","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-31 16:00:00,55,"2,14,17,18,21,22,26,28,32,40","20.31,20.083,19.791,19.526,16.345,15.571,12.758,11.861,11.163,10.87","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
172191,2017-08-31 20:00:00,56,"2,7,18,20,21,24,28,31,34,42","20.57,20.132,19.983,19.704,19.048,16.112,12.918,11.515,10.849,10.62","nan,nan,nan,nan,nan,nan,nan,nan,nan,nan"
