,date,lat,lon,depth,doppio_temp,obs_temp
6421,2017-07-15 00:00:00,,,6,,25.982
6422,2017-07-15 00:00:00,,,9,,24.201
6423,2017-07-15 00:00:00,,,13,,17.915
6424,2017-07-15 00:00:00,,,14,,17.496
6425,2017-07-15 00:00:00,,,16,,15.174000000000001
6426,2017-07-15 00:00:00,,,17,,15.174000000000001
6427,2017-07-15 00:00:00,,,20,,12.642000000000001
6428,2017-07-15 00:00:00,,,25,,10.163
6429,2017-07-15 00:00:00,,,36,,9.29
6430,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,2,,16.57
6431,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,6,,16.027
6432,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,7,,14.850999999999999
6433,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,9,,11.672
6434,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,10,,10.877
6435,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,12,,10.617
6436,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,14,,9.157
6437,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,15,,9.157
6438,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,16,,8.613999999999999
6439,2018-05-25 16:00:00,37.5634994506836,-74.7863998413086,36,,8.46
6440,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,2,,17.78
6441,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,3,,17.618
6442,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,4,,17.316
6443,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,5,,17.166
6444,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,6,,16.555999999999997
6445,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,7,,15.634
6446,2018-05-26 12:00:00,37.478908538818395,-74.7675476074219,8,,15.222999999999999
6447,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,2,,18.78
6448,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,3,,18.687
6449,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,6,,17.74
6450,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,7,,16.918
6451,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,8,,15.614
6452,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,9,,13.969000000000001
6453,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,10,,12.991
6454,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,11,,12.355
6455,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,12,,11.354000000000001
6456,2018-05-26 16:00:00,37.4694213867188,-74.7793273925781,13,,11.02
6457,2018-05-28 08:00:00,37.5257682800293,-74.7620468139648,2,,20.13
6458,2018-05-28 08:00:00,37.5257682800293,-74.7620468139648,3,,20.093
6459,2018-05-28 08:00:00,37.5257682800293,-74.7620468139648,4,,20.007
6460,2018-05-28 08:00:00,37.5257682800293,-74.7620468139648,5,,19.755
6461,2018-05-28 08:00:00,37.5257682800293,-74.7620468139648,6,,18.973
6462,2018-05-29 04:00:00,37.47018814086909,-74.89927673339837,2,,19.95
6463,2018-05-29 04:00:00,37.47018814086909,-74.89927673339837,3,,19.743
